,nnodes,molw,logp,qed,episode,episode_reward,smiles,num_decode_fail,total_score,similarity
0,20,351.6000000000002,5.671800000000006,0.5671103105251809,0,0.782608695652174,CC(=CC(=O)N1CCSC2(CCCCC2(C)C)C1(C)C)C(C)(C)C,0,0.782608695652174,0.0782608695652174
1,10,171.26399999999998,-0.5155999999999983,0.5897452731881694,1,0.8045977011494253,CCNC(=O)C1CCCC1[NH2+]C,0,0.8045977011494253,0.08045977011494253
2,18,361.4450000000001,3.9584000000000024,0.7048237535042398,2,3.047619047619048,C=CCc1cccc(C)c1NC(=O)NCC1(C#N)CCc2c(O)cccc21,0,3.047619047619048,0.3047619047619048
3,14,330.4170000000001,0.5770200000000005,0.7619344324796022,3,0.9631578947368418,Cc1scnc1CNC(=O)C1(N)NC(c2ccccc2)=NN1C,23,3.2631578947368425,0.3263157894736842
4,12,161.26899999999998,-0.941999999999998,0.4705441406801352,4,-0.024390243902438935,CC(CN)[NH2+]C(C)CCCO,10,0.975609756097561,0.0975609756097561
5,17,398.286,1.8560999999999999,0.5320843695832925,5,2.275247524752475,Nc1c[nH]nc1NC(=O)CSCCNC(=O)c1ccc(Br)cc1,2,2.4752475247524752,0.24752475247524752
6,11,256.327,0.9113999999999995,0.8114408943518822,6,2.2222222222222223,COC(=O)CCC1(c2cncs2)COCCN1,0,2.2222222222222223,0.2222222222222222
7,9,268.60699999999997,3.7131000000000016,0.7587067796306253,7,1.3253012048192772,CCC(CCl)Cc1scnc1Br,0,1.3253012048192772,0.13253012048192772
8,10,234.25499999999997,2.01032,0.8759119274633212,8,2.9761904761904763,Cc1nc(COc2ccccc2C(C)O)no1,0,2.9761904761904763,0.2976190476190476
9,16,354.41400000000004,1.600699999999999,0.8649959706029177,9,1.9298245614035086,CCNC(=O)NC(=O)C1CCCN(c2nccnc2-c2cccnc2)C1,0,1.9298245614035086,0.19298245614035087
10,14,212.24499999999998,0.9934000000000001,0.4154302298101131,10,0.8695652173913043,CC(=O)C(=CC1CCC(O)C1C)C(=O)O,0,0.8695652173913043,0.08695652173913043
11,15,399.41100000000006,4.380800000000004,0.782054703603841,11,2.7184466019417473,CC(C)Cc1nc(C[NH2+]C2(C)CCN(c3ccc(Cl)cc3Cl)C2)cs1,0,2.7184466019417473,0.27184466019417475
12,15,382.89500000000004,4.554340000000003,0.6186746503089722,12,3.365384615384616,Cc1cc(COCC(CNc2ncncc2Cl)c2ccccc2C)ccn1,0,3.365384615384616,0.33653846153846156
13,8,211.265,-0.2593,0.5877654950366045,13,0.8574468085106383,NC1(C(O)C2CCCC2)CC(=O)NC=N1,1,0.9574468085106382,0.09574468085106383
14,15,430.35900000000004,2.4572200000000013,0.7582863660990994,14,1.8333333333333333,CC1=CC=CC2N=C(Cl)C(C[NH+](C)Cc3cc(=O)n4c(C)cccc4n3)=CC12Cl,0,1.8333333333333333,0.18333333333333332
15,12,272.30400000000003,3.700000000000003,0.6310786782430607,15,3.4482758620689657,CC1Cc2ccccc2N1C(C)c1coc([N+](=O)[O-])c1,0,3.4482758620689657,0.3448275862068966
16,11,294.32899999999995,4.271100000000002,0.6734285363947289,16,2.783505154639175,CCC(=O)c1ccccc1-c1cncn1-c1ccccc1F,0,2.783505154639175,0.27835051546391754
17,12,233.271,1.5917999999999999,0.7478741715818749,17,1.4957446808510637,CC(=CC(O)Cc1[nH]ncc1N)c1ccco1,1,1.5957446808510638,0.1595744680851064
18,6,191.278,0.37720000000000065,0.562169394237504,18,-1.210526315789474,NC1(N)CNCC(c2ccccc2)C1,45,3.2894736842105265,0.32894736842105265
19,8,305.34099999999995,1.5548999999999997,0.8822440286069066,19,2.6732673267326734,NC1(c2cccc(-c3cc[nH]n3)c2)CN=C2C=CC=CN2C1=O,0,2.6732673267326734,0.26732673267326734
