,nnodes,molw,logp,qed,episode,episode_reward,smiles,num_decode_fail,total_score,similarity
0,20,351.6000000000002,5.671800000000006,0.5671103105251809,0,0.46875,CC(=CC(=O)N1CCSC2(CCCCC2(C)C)C1(C)C)C(C)(C)C,0,0.46875,0.046875
1,10,171.26399999999998,-0.5155999999999983,0.5897452731881694,1,0.6122448979591837,CCNC(=O)C1CCCC1[NH2+]C,0,0.6122448979591837,0.061224489795918366
2,18,361.4450000000001,3.9584000000000024,0.7048237535042398,2,2.672413793103448,C=CCc1cccc(C)c1NC(=O)NCC1(C#N)CCc2c(O)cccc21,0,2.672413793103448,0.2672413793103448
3,14,330.4170000000001,0.5770200000000005,0.7619344324796022,3,0.5301886792452821,Cc1scnc1CNC(=O)C1(N)NC(c2ccccc2)=NN1C,23,2.830188679245283,0.2830188679245283
4,12,161.26899999999998,-0.941999999999998,0.4705441406801352,4,-0.690721649484536,CC(CN)[NH2+]C(C)CCCO,10,0.30927835051546393,0.030927835051546393
5,17,398.286,1.8560999999999999,0.5320843695832925,5,2.1636363636363636,Nc1c[nH]nc1NC(=O)CSCCNC(=O)c1ccc(Br)cc1,2,2.3636363636363638,0.23636363636363636
6,11,256.327,0.9113999999999995,0.8114408943518822,6,1.2149532710280373,COC(=O)CCC1(c2cncs2)COCCN1,0,1.2149532710280373,0.12149532710280374
7,9,268.60699999999997,3.7131000000000016,0.7587067796306253,7,1.4285714285714284,CCC(CCl)Cc1scnc1Br,0,1.4285714285714284,0.14285714285714285
8,10,234.25499999999997,2.01032,0.8759119274633212,8,2.3958333333333335,Cc1nc(COc2ccccc2C(C)O)no1,0,2.3958333333333335,0.23958333333333334
9,16,354.41400000000004,1.600699999999999,0.8649959706029177,9,1.9672131147540983,CCNC(=O)NC(=O)C1CCCN(c2nccnc2-c2cccnc2)C1,0,1.9672131147540983,0.19672131147540983
10,14,212.24499999999998,0.9934000000000001,0.4154302298101131,10,0.6796116504854368,CC(=O)C(=CC1CCC(O)C1C)C(=O)O,0,0.6796116504854368,0.06796116504854369
11,15,399.41100000000006,4.380800000000004,0.782054703603841,11,1.9491525423728815,CC(C)Cc1nc(C[NH2+]C2(C)CCN(c3ccc(Cl)cc3Cl)C2)cs1,0,1.9491525423728815,0.19491525423728814
12,15,382.89500000000004,4.554340000000003,0.6186746503089722,12,2.956521739130435,Cc1cc(COCC(CNc2ncncc2Cl)c2ccccc2C)ccn1,0,2.956521739130435,0.2956521739130435
13,8,211.265,-0.2593,0.5877654950366045,13,0.560377358490566,NC1(C(O)C2CCCC2)CC(=O)NC=N1,1,0.660377358490566,0.0660377358490566
14,15,430.35900000000004,2.4572200000000013,0.7582863660990994,14,1.968503937007874,CC1=CC=CC2N=C(Cl)C(C[NH+](C)Cc3cc(=O)n4c(C)cccc4n3)=CC12Cl,0,1.968503937007874,0.1968503937007874
15,12,272.30400000000003,3.700000000000003,0.6310786782430607,15,2.3300970873786406,CC1Cc2ccccc2N1C(C)c1coc([N+](=O)[O-])c1,0,2.3300970873786406,0.23300970873786409
16,11,294.32899999999995,4.271100000000002,0.6734285363947289,16,3.958333333333333,CCC(=O)c1ccccc1-c1cncn1-c1ccccc1F,0,3.958333333333333,0.3958333333333333
17,12,233.271,1.5917999999999999,0.7478741715818749,17,1.342307692307692,CC(=CC(O)Cc1[nH]ncc1N)c1ccco1,1,1.442307692307692,0.14423076923076922
18,6,191.278,0.37720000000000065,0.562169394237504,18,-2.691489361702128,NC1(N)CNCC(c2ccccc2)C1,45,1.8085106382978724,0.18085106382978725
19,8,305.34099999999995,1.5548999999999997,0.8822440286069066,19,2.4324324324324325,NC1(c2cccc(-c3cc[nH]n3)c2)CN=C2C=CC=CN2C1=O,0,2.4324324324324325,0.24324324324324326
20,15,243.30999999999997,2.39858,0.7803581928147648,20,1.88019801980198,CCC(C)NC(=O)C=CNc1ccc(C#N)cc1,1,1.9801980198019802,0.19801980198019803
21,12,294.503,2.6571000000000002,0.8039394783858979,21,0.24,CC1CCCC([NH+]2CCC(C)(C)C(C3CCC3)C2)C1(C)O,0,0.24,0.024
22,11,277.11799999999994,0.5255000000000003,0.6029470669240272,22,0.6121212121212121,Nc1cc(C(O)CCCO)c(Br)[nH]c1=O,6,1.2121212121212122,0.12121212121212122
23,12,378.50100000000003,4.3686200000000035,0.7323964353309542,23,3.6363636363636367,Cc1cc(NC(=O)C2CCN(c3nc(-c4ccccc4)cs3)CC2)ccn1,0,3.6363636363636367,0.36363636363636365
24,17,354.4300000000001,1.8676399999999993,0.730613772506234,24,2.7678571428571432,COC(=O)Cc1ccc([NH3+])c2c1NC(C(=O)Nc1c(C)cccc1C)C2,0,2.7678571428571432,0.2767857142857143
25,16,319.44899999999996,-0.6828999999999954,0.6869158096340903,25,1.7421052631578946,COC(C)(CNC(C)=O)C1([NH3+])CC2(CCc3ccccc32)C[NH2+]1,1,1.8421052631578947,0.18421052631578946
