,nnodes,molw,logp,qed,episode,episode_reward,smiles,num_decode_fail,total_score,penalized_logp,sa_score,log_p,cycle_score
0,20,351.6000000000002,5.671800000000006,0.5671103105251809,0,0.5713485310156985,CC(=CC(=O)N1CCSC2(CCCCC2(C)C)C1(C)C)C(C)(C)C,0,0.5713485310156985,0.5713485310156985,-4.5860345502243405,5.671800000000006,0
1,10,171.26399999999998,-0.5155999999999983,0.5897452731881694,1,-3.4882249230897666,CCNC(=O)C1CCCC1[NH2+]C,0,-3.4882249230897666,-3.4882249230897666,-4.374124837173524,-0.5155999999999983,0
2,18,361.4450000000001,3.9584000000000024,0.7048237535042398,2,0.7444061323142861,C=CCc1cccc(C)c1NC(=O)NCC1(C#N)CCc2c(O)cccc21,0,0.7444061323142861,0.7444061323142861,-3.446089154214869,3.9584000000000024,0
3,14,330.4170000000001,0.5770200000000005,0.7619344324796022,3,-4.227979663282383,Cc1scnc1CNC(=O)C1(N)NC(c2ccccc2)=NN1C,23,-1.9279796632823891,-1.9279796632823891,-3.7085760983310614,0.5770200000000005,0
4,12,161.26899999999998,-0.941999999999998,0.4705441406801352,4,-5.406923961124354,CC(CN)[NH2+]C(C)CCCO,10,-4.406923961124358,-4.406923961124358,-4.892088121346735,-0.941999999999998,0
5,17,398.286,1.8560999999999999,0.5320843695832925,5,0.04057823209563938,Nc1c[nH]nc1NC(=O)CSCCNC(=O)c1ccc(Br)cc1,2,0.24057823209563967,0.24057823209563967,-2.6443426132105188,1.8560999999999999,0
6,11,256.327,0.9113999999999995,0.8114408943518822,6,-1.9779309924801796,COC(=O)CCC1(c2cncs2)COCCN1,0,-1.9779309924801796,-1.9779309924801796,-3.9445278945181563,0.9113999999999995,0
7,9,268.60699999999997,3.7131000000000016,0.7587067796306253,7,0.15998269419084854,CCC(CCl)Cc1scnc1Br,0,0.15998269419084854,0.15998269419084854,-3.7906684085509728,3.7131000000000016,0
8,10,234.25499999999997,2.01032,0.8759119274633212,8,0.3748057840881953,Cc1nc(COc2ccccc2C(C)O)no1,0,0.3748057840881952,0.3748057840881952,-2.6220821527599156,2.01032,0
9,16,354.41400000000004,1.600699999999999,0.8649959706029177,9,-0.26075083892065065,CCNC(=O)NC(=O)C1CCCN(c2nccnc2-c2cccnc2)C1,0,-0.26075083892065065,-0.26075083892065065,-2.9137916373060957,1.600699999999999,0
10,14,212.24499999999998,0.9934000000000001,0.4154302298101131,10,-2.0680293208937672,CC(=O)C(=CC1CCC(O)C1C)C(=O)O,0,-2.0680293208937672,-2.0680293208937672,-4.067278905613048,0.9934000000000001,0
11,15,399.41100000000006,4.380800000000004,0.782054703603841,11,0.5920255950096981,CC(C)Cc1nc(C[NH2+]C2(C)CCN(c3ccc(Cl)cc3Cl)C2)cs1,0,0.5920255950096975,0.5920255950096975,-3.8185683730300664,4.380800000000004,0
12,15,382.89500000000004,4.554340000000003,0.6186746503089722,12,1.5859517874422997,Cc1cc(COCC(CNc2ncncc2Cl)c2ccccc2C)ccn1,0,1.5859517874423,1.5859517874423,-3.090958618556197,4.554340000000003,0
13,8,211.265,-0.2593,0.5877654950366045,13,-3.4161888305295034,NC1(C(O)C2CCCC2)CC(=O)NC=N1,1,-3.316188830529503,-3.316188830529503,-4.379671339624547,-0.2593,0
14,15,430.35900000000004,2.4572200000000013,0.7582863660990994,14,-2.443818767120839,CC1=CC=CC2N=C(Cl)C(C[NH+](C)Cc3cc(=O)n4c(C)cccc4n3)=CC12Cl,0,-2.443818767120839,-2.443818767120839,-5.231168499257379,2.4572200000000013,0
15,12,272.30400000000003,3.700000000000003,0.6310786782430607,15,0.3468054331499446,CC1Cc2ccccc2N1C(C)c1coc([N+](=O)[O-])c1,0,0.3468054331499443,0.3468054331499443,-3.6273350601681127,3.700000000000003,0
16,11,294.32899999999995,4.271100000000002,0.6734285363947289,16,2.348255431006451,CCC(=O)c1ccccc1-c1cncn1-c1ccccc1F,0,2.3482554310064505,2.3482554310064505,-2.2909651154285164,4.271100000000002,0
17,12,233.271,1.5917999999999999,0.7478741715818749,17,-1.5097405992196844,CC(=CC(O)Cc1[nH]ncc1N)c1ccco1,1,-1.4097405992196843,-1.4097405992196843,-3.8663263835291453,1.5917999999999999,0
18,6,191.278,0.37720000000000065,0.562169394237504,18,-6.031486488536733,NC1(N)CNCC(c2ccccc2)C1,45,-1.5314864885367387,-1.5314864885367387,-3.2619705796884215,0.37720000000000065,0
19,8,305.34099999999995,1.5548999999999997,0.8822440286069066,19,-1.7844356570728492,NC1(c2cccc(-c3cc[nH]n3)c2)CN=C2C=CC=CN2C1=O,0,-1.7844356570728492,-1.7844356570728492,-4.15719898625829,1.5548999999999997,0
20,15,243.30999999999997,2.39858,0.7803581928147648,20,0.36609071903426216,CCC(C)NC(=O)C=CNc1ccc(C#N)cc1,1,0.46609071903426225,0.46609071903426225,-2.7716215738343504,2.39858,0
21,12,294.503,2.6571000000000002,0.8039394783858979,21,-2.2376865012395166,CC1CCCC([NH+]2CCC(C)(C)C(C3CCC3)C2)C1(C)O,0,-2.2376865012395166,-2.2376865012395166,-5.175508104769037,2.6571000000000002,0
22,11,277.11799999999994,0.5255000000000003,0.6029470669240272,22,-2.3509391591957414,Nc1cc(C(O)CCCO)c(Br)[nH]c1=O,6,-1.7509391591957408,-1.7509391591957408,-3.5310696512617366,0.5255000000000003,0
23,12,378.50100000000003,4.3686200000000035,0.7323964353309542,23,2.56784388290238,Cc1cc(NC(=O)C2CCN(c3nc(-c4ccccc4)cs3)CC2)ccn1,0,2.56784388290238,2.56784388290238,-2.1646048323346143,4.3686200000000035,0
24,17,354.4300000000001,1.8676399999999993,0.730613772506234,24,-0.8175136220793233,COC(=O)Cc1ccc([NH3+])c2c1NC(C(=O)Nc1c(C)cccc1C)C2,0,-0.8175136220793233,-0.8175136220793233,-3.5329902526907127,1.8676399999999993,0
25,16,319.44899999999996,-0.6828999999999954,0.6869158096340903,25,-4.810687564407802,COC(C)(CNC(C)=O)C1([NH3+])CC2(CCc3ccccc32)C[NH2+]1,1,-4.710687564407802,-4.710687564407802,-5.295850668424217,-0.6828999999999954,0
26,8,164.27200000000002,1.8603199999999998,0.6907407178472437,26,-0.6629082350500113,CCc1c(C)cccc1C(C)[NH3+],0,-0.6629082350500113,-0.6629082350500113,-3.3998696323271957,1.8603199999999998,0
27,16,356.4660000000002,4.203460000000003,0.8717482551524425,27,1.1717391650630613,CCC1(CNC(=O)c2cc(-c3oc(C)nc3C)ccc2C)CCCOC1,0,1.1717391650630615,1.1717391650630615,-3.2323085350932415,4.203460000000003,0
28,11,250.40999999999994,2.0388199999999994,0.8250871622646262,28,-2.0178002165713105,Cc1cn[nH]c1CC[NH2+]C1CCCCC1C(C)C,0,-2.0178002165713105,-2.0178002165713105,-4.632930828454435,2.0388199999999994,0
29,13,304.4300000000001,4.199600000000003,0.855769384083422,29,-0.27869784024132027,CCCOc1ccc(C(O)C2C3CCC(C3)C2C)c(OC)c1,0,-0.27869784024132027,-0.27869784024132027,-4.439034666982401,4.199600000000003,0
30,15,403.4710000000002,3.0525600000000015,0.6685287128931059,30,-2.508891122474288,N#Cc1ccc(-c2nnn(CC(=O)Nc3sc4c(c3C#N)CCCCC4)n2)cc1,2,-2.3088911224742876,-2.3088911224742876,-2.5504781083344117,3.0525600000000015,-1
31,15,432.69100000000003,5.468700000000002,0.543102697964172,31,2.8916915716729266,O=C(Nc1ccc(Cl)cn1)c1nc(COc2c(Cl)ccc(F)c2Cl)cs1,0,2.8916915716729266,2.8916915716729266,-2.533954252371986,5.468700000000002,0
32,8,270.768,-1.6186999999999971,0.5388639026763964,32,-7.244473371948219,[NH3+]C1(CCC2=C(Cl)N3NC=NC3N=C2)CC[NH2+]C1,5,-6.744473371948221,-6.744473371948221,-6.447237163296063,-1.6186999999999971,0
33,8,272.77900000000005,4.7681400000000025,0.7193624799084796,33,1.1158941997644016,Cc1cccc(C2=C(Cl)Nc3[nH]ccc3C2C)c1C,0,1.1158941997644019,1.1158941997644019,-3.6070057154598416,4.7681400000000025,0
34,16,336.4820000000001,2.5276000000000005,0.6810039232306652,34,0.24820616060137102,CC(CS)c1nc(CC(=O)NCc2cccc(CO)c2)cs1,1,0.34820616060137116,0.34820616060137116,-2.944857445475842,2.5276000000000005,0
35,9,239.553,2.8197,0.768904774819058,35,-0.1843362614521018,CC([NH3+])Cc1ccc(Cl)c(Cl)c1Cl,0,-0.1843362614521017,-0.1843362614521017,-3.5584889747743382,2.8197,0
36,19,434.47100000000006,5.128200000000005,0.4550317522535423,36,2.465116382314469,CC(C)(C)c1cc(C(=O)Nc2ccc(-n3ccnn3)cc2)oc1COc1ccccc1F,0,2.465116382314469,2.465116382314469,-2.6916406942133513,5.128200000000005,0
37,16,349.50000000000017,3.208000000000002,0.849178873560304,37,1.1899274912317215,CN(C(=O)C(=O)NCc1nc(C2CCCCC2)cs1)C1CCCC1,0,1.1899274912317215,1.1899274912317215,-2.6386622354281446,3.208000000000002,0
38,20,296.39200000000005,1.7934,0.6646332562228718,38,-0.5794668787532515,CC(=O)NC(C)=NC(C)CCS(=O)(=O)c1ccccc1,2,-0.37946687875325136,-0.37946687875325136,-3.1247265586184882,1.7934,0
39,10,228.187,-0.65452,0.6705480345829387,39,-2.3124828326451476,N#Cc1cccc2c(N)c(C(=O)[O-])c(=O)[nH]c12,3,-2.0124828326451474,-2.0124828326451474,-3.0633334714726628,-0.65452,0
40,8,257.721,3.3477200000000016,0.662307931285481,40,0.853608764185806,CNc1nc(F)nc(Cl)c1-c1sccc1C,0,0.853608764185806,0.853608764185806,-3.000185538285395,3.3477200000000016,0
41,13,247.65299999999996,2.1580999999999997,0.8605776153835288,41,0.33075633772398816,COC(C)C(=O)Nc1ccc(Cl)c(O)c1F,0,0.3307563377239877,0.3307563377239877,-2.744676820992966,2.1580999999999997,0
42,8,223.3199999999999,2.2285000000000004,0.8223306940860177,42,0.07435472964667955,COCCc1c(C2CCCCC2)n[nH]c1N,3,0.37435472964667976,0.37435472964667976,-2.7492478064520114,2.2285000000000004,0
43,11,248.32999999999996,1.00302,0.7292551509651706,43,-1.6533936666361226,Cc1ccncc1NC(=O)C1CCCNC1(C)N,2,-1.4533936666361222,-1.4533936666361222,-3.5605577786806784,1.00302,0
44,11,294.483,0.7936000000000014,0.7909747864737691,44,-4.324493811174479,CC1(C2(C[NH2+]C3C[NH2+]C4CCCCC4C3)CC2)CCCO1,0,-4.324493811174479,-4.324493811174479,-5.831980145981916,0.7936000000000014,0
45,13,316.3860000000001,1.9099000000000002,0.7798856804517477,45,0.260059227542216,CC(NS(=O)(=O)Cc1ccccc1)c1nnc2ccccn12,0,0.26005922754221616,0.26005922754221616,-2.6593692852489728,1.9099000000000002,0
46,15,353.3820000000001,2.5967000000000002,0.7013994149311623,46,0.5440592950438294,CCOc1ccccc1-c1occc1CNC(=O)c1nnn(C2CC2)n1,0,0.5440592950438295,0.5440592950438295,-2.8217654894636617,2.5967000000000002,0
47,11,261.296,2.3992200000000006,0.9077630864586935,47,0.16670766276165383,Cc1cc(F)cc(C(=O)NCC2C=CC(=O)CC2)c1,0,0.16670766276165377,0.16670766276165377,-3.0215354687254443,2.3992200000000006,0
48,17,318.37300000000005,2.65372,0.7340146761069155,48,0.8363785550286593,COCC(NC(=O)NCCOc1ccc(C)cc1)c1ccco1,0,0.8363785550286593,0.8363785550286593,-2.6112470396973873,2.65372,0
49,15,369.4250000000001,-0.46881999999999713,0.577646144419349,49,-4.435685548455087,CC1(C#N)CC(C(=O)NCC2=C3C=CC=CC3C(=O)OC2)N2CCNC2N1,0,-4.435685548455087,-4.435685548455087,-5.191037875933648,-0.46881999999999713,0
50,10,235.28299999999993,1.0877000000000001,0.8209111547911394,50,-0.3701819863092266,O=C(NC1CCCO1)c1cccc(CCO)c1,0,-0.3701819863092266,-0.3701819863092266,-2.7068880201068524,1.0877000000000001,0
51,7,271.38399999999996,1.464,0.826422548492452,51,-6.081942374384445,[NH3+]C1C(=O)CCCCN1CC1C=CC=C2C=CC=CC21,0,-6.081942374384445,-6.081942374384445,-4.772243687893285,1.464,-1
52,7,241.25,2.0829,0.48924599651962897,52,-2.710428989221387,ON=CC1=CC=CC2C=CC=NC12c1cocn1,0,-2.710428989221387,-2.710428989221387,-5.235867206837428,2.0829,0
53,9,287.29,2.8054000000000014,0.6204552890224957,53,-0.14280465773974732,CC1=CC=CC2C(=O)OC(=O)N(Cc3ccc(F)cc3)C12,0,-0.14280465773974732,-0.14280465773974732,-3.5155614463934235,2.8054000000000014,0
54,12,332.53200000000004,1.5412600000000016,0.866142584310432,54,-3.4284468071597134,Cc1cc(C)c(C2(C[NH3+])CCC([NH+]3CCC(C)C3C)OC2)cc1C,0,-3.4284468071597134,-3.4284468071597134,-5.519589780045692,1.5412600000000016,0
55,16,391.4680000000002,2.1552,0.8480643245143047,55,1.37707243108491,CS(=O)(=O)N1CCN(Cc2ccc(C(=O)Nc3cccc(F)c3)cc2)CC1,0,1.37707243108491,1.37707243108491,-1.8708654355222318,2.1552,0
56,15,294.4030000000001,0.024700000000001943,0.7223457049438625,56,-2.7841993030344803,CCC1(N)CN(C(=O)CCCCc2cnnn2C)CCN1,3,-2.48419930303448,-2.48419930303448,-3.851230133333276,0.024700000000001943,0
57,7,178.255,1.1276999999999997,0.7157671829333628,57,-1.7179856540530944,[NH3+]CCC1CC1c1cccc(O)c1,0,-1.7179856540530942,-1.7179856540530942,-3.853555250306737,1.1276999999999997,0
58,11,285.39099999999996,2.897100000000002,0.83276529406422,58,-1.4563341771502112,CC1(C)CCCN1C(=O)NCC12C=CC=CC1C=CN=C2,0,-1.4563341771502112,-1.4563341771502112,-4.6637045885055475,2.897100000000002,0
59,17,350.245,4.419620000000004,0.8186243429659854,59,2.4673660537149114,CC(=O)N(Cc1ccccc1C)C(=O)Cc1cc(Cl)cc(Cl)c1,0,2.4673660537149114,2.4673660537149114,-2.277992520226581,4.419620000000004,0
